Datum von;Datum bis;Netzlast [MWh] Berechnete Auflösungen;Netzlast inkl. Pumpspeicher [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen;Residuallast [MWh] Berechnete Auflösungen
12.03.2025 02:00;12.03.2025 03:00;46.552,75;51.404,75;4.852,00;40.394,75
12.03.2025 03:00;12.03.2025 04:00;46.731,75;51.737,50;5.005,75;40.812,00
12.03.2025 04:00;12.03.2025 05:00;48.019,00;52.100,75;4.081,75;42.625,25
12.03.2025 05:00;12.03.2025 06:00;51.538,75;52.663,25;1.124,50;46.552,50
12.03.2025 06:00;12.03.2025 07:00;58.768,25;58.962,25;194,00;53.854,25
12.03.2025 07:00;12.03.2025 08:00;63.195,50;63.201,75;6,25;56.662,75
12.03.2025 08:00;12.03.2025 09:00;65.541,25;65.549,50;8,25;56.425,75
12.03.2025 09:00;12.03.2025 10:00;66.431,25;66.556,00;124,75;54.249,00
12.03.2025 10:00;12.03.2025 11:00;67.148,00;67.700,25;552,25;52.864,00
12.03.2025 11:00;12.03.2025 12:00;67.927,25;69.179,25;1.252,00;52.541,25
12.03.2025 12:00;12.03.2025 13:00;67.651,75;69.466,75;1.815,00;51.083,25
12.03.2025 13:00;12.03.2025 14:00;67.187,50;69.744,00;2.556,50;50.584,00
12.03.2025 14:00;12.03.2025 15:00;65.097,75;66.748,25;1.650,50;50.893,00
12.03.2025 15:00;12.03.2025 16:00;64.124,00;64.152,25;28,25;53.682,75
12.03.2025 16:00;12.03.2025 17:00;63.795,75;63.967,75;172,00;56.609,50
12.03.2025 17:00;12.03.2025 18:00;65.518,25;65.522,75;4,50;61.477,50
12.03.2025 18:00;12.03.2025 19:00;66.903,75;66.907,50;3,75;63.847,00
12.03.2025 19:00;12.03.2025 20:00;66.336,00;66.342,75;6,75;63.120,75
12.03.2025 20:00;12.03.2025 21:00;62.725,50;62.734,25;8,75;59.095,75
12.03.2025 21:00;12.03.2025 22:00;59.263,50;59.283,75;20,25;55.635,00
12.03.2025 22:00;12.03.2025 23:00;56.290,50;56.437,25;146,75;52.532,50
12.03.2025 23:00;13.03.2025 00:00;52.615,75;53.367,75;752,00;48.592,75
13.03.2025 00:00;13.03.2025 01:00;50.032,50;51.526,25;1.493,75;46.062,00
13.03.2025 01:00;13.03.2025 02:00;48.329,75;52.113,75;3.784,00;44.522,75
13.03.2025 02:00;13.03.2025 03:00;47.473,50;52.390,00;4.916,50;43.238,50
13.03.2025 03:00;13.03.2025 04:00;48.153,00;52.927,75;4.774,75;43.436,50
13.03.2025 04:00;13.03.2025 05:00;49.855,25;54.199,75;4.344,50;44.566,75
13.03.2025 05:00;13.03.2025 06:00;53.298,25;55.888,00;2.589,75;47.676,75
13.03.2025 06:00;13.03.2025 07:00;60.037,75;60.587,50;549,75;54.387,25
13.03.2025 07:00;13.03.2025 08:00;63.875,25;63.888,00;12,75;56.209,50
13.03.2025 08:00;13.03.2025 09:00;65.751,50;65.808,00;56,50;53.630,00
13.03.2025 09:00;13.03.2025 10:00;66.346,00;67.051,25;705,25;48.759,25
13.03.2025 10:00;13.03.2025 11:00;67.031,50;68.213,75;1.182,25;46.043,25
13.03.2025 11:00;13.03.2025 12:00;67.459,00;68.453,75;994,75;46.107,25
13.03.2025 12:00;13.03.2025 13:00;66.624,75;68.165,50;1.540,75;46.493,50
13.03.2025 13:00;13.03.2025 14:00;65.667,75;67.106,50;1.438,75;47.177,00
13.03.2025 14:00;13.03.2025 15:00;65.413,00;66.903,25;1.490,25;48.906,50
13.03.2025 15:00;13.03.2025 16:00;64.401,75;65.080,75;679,00;50.427,25
13.03.2025 16:00;13.03.2025 17:00;63.602,25;63.863,50;261,25;52.831,50
13.03.2025 17:00;13.03.2025 18:00;64.878,50;64.952,50;74,00;57.748,50
13.03.2025 18:00;13.03.2025 19:00;66.508,25;66.508,25;0,00;60.982,50
13.03.2025 19:00;13.03.2025 20:00;66.475,50;66.475,50;0,00;60.784,25
13.03.2025 20:00;13.03.2025 21:00;62.978,25;63.081,75;103,50;56.918,50
13.03.2025 21:00;13.03.2025 22:00;59.743,00;59.856,75;113,75;54.066,25
13.03.2025 22:00;13.03.2025 23:00;56.762,25;56.952,75;190,50;51.325,50
13.03.2025 23:00;14.03.2025 00:00;53.134,25;53.363,75;229,50;48.356,75
14.03.2025 00:00;14.03.2025 01:00;50.449,00;50.932,00;483,00;46.060,75
14.03.2025 01:00;14.03.2025 02:00;48.655,25;50.539,00;1.883,75;44.335,25
14.03.2025 02:00;14.03.2025 03:00;48.095,50;51.621,50;3.526,00;43.627,75
14.03.2025 03:00;14.03.2025 04:00;48.265,00;51.576,00;3.311,00;43.672,00
14.03.2025 04:00;14.03.2025 05:00;49.814,50;52.839,25;3.024,75;45.475,50
14.03.2025 05:00;14.03.2025 06:00;53.010,75;54.671,50;1.660,75;48.744,50
14.03.2025 06:00;14.03.2025 07:00;59.653,25;59.773,50;120,25;55.305,75
14.03.2025 07:00;14.03.2025 08:00;64.394,75;64.396,75;2,00;58.549,50
14.03.2025 08:00;14.03.2025 09:00;66.820,50;66.821,00;0,50;56.916,25
14.03.2025 09:00;14.03.2025 10:00;67.388,00;67.652,75;264,75;52.468,75
14.03.2025 10:00;14.03.2025 11:00;66.989,75;67.912,75;923,00;48.151,50
14.03.2025 11:00;14.03.2025 12:00;66.662,75;68.370,75;1.708,00;46.130,50
14.03.2025 12:00;14.03.2025 13:00;66.170,25;68.495,25;2.325,00;45.061,50
14.03.2025 13:00;14.03.2025 14:00;64.520,75;67.130,25;2.609,50;44.969,50
14.03.2025 14:00;14.03.2025 15:00;63.386,50;65.529,00;2.142,50;46.604,00
14.03.2025 15:00;14.03.2025 16:00;62.501,00;62.967,25;466,25;48.469,00
14.03.2025 16:00;14.03.2025 17:00;62.385,00;62.397,75;12,75;50.444,50
14.03.2025 17:00;14.03.2025 18:00;63.540,25;63.548,00;7,75;54.074,75
14.03.2025 18:00;14.03.2025 19:00;64.752,25;64.758,00;5,75;55.903,25
14.03.2025 19:00;14.03.2025 20:00;63.533,00;63.623,00;90,00;53.782,75
14.03.2025 20:00;14.03.2025 21:00;60.221,50;60.388,00;166,50;49.651,50
14.03.2025 21:00;14.03.2025 22:00;56.960,00;57.192,00;232,00;45.915,25
14.03.2025 22:00;14.03.2025 23:00;53.713,00;53.823,75;110,75;42.557,25
14.03.2025 23:00;15.03.2025 00:00;50.328,00;50.515,00;187,00;38.983,50
15.03.2025 00:00;15.03.2025 01:00;47.479,00;48.246,25;767,25;35.922,50
15.03.2025 01:00;15.03.2025 02:00;45.639,25;46.670,50;1.031,25;33.754,75
15.03.2025 02:00;15.03.2025 03:00;44.101,25;45.084,00;982,75;31.725,00
15.03.2025 03:00;15.03.2025 04:00;44.005,25;45.035,25;1.030,00;31.200,00
15.03.2025 04:00;15.03.2025 05:00;43.996,25;44.996,75;1.000,50;30.965,75
15.03.2025 05:00;15.03.2025 06:00;44.175,50;45.014,00;838,50;31.032,75
15.03.2025 06:00;15.03.2025 07:00;44.974,25;45.930,75;956,50;31.593,00
15.03.2025 07:00;15.03.2025 08:00;47.267,25;47.615,75;348,50;32.441,75
15.03.2025 08:00;15.03.2025 09:00;50.363,00;50.731,25;368,25;32.166,50
15.03.2025 09:00;15.03.2025 10:00;52.761,50;53.956,50;1.195,00;29.614,00
15.03.2025 10:00;15.03.2025 11:00;54.042,00;58.715,75;4.673,75;26.250,75
15.03.2025 11:00;15.03.2025 12:00;54.883,00;60.037,25;5.154,25;24.006,75
15.03.2025 12:00;15.03.2025 13:00;54.045,50;59.773,50;5.728,00;21.007,75
15.03.2025 13:00;15.03.2025 14:00;52.112,25;57.969,75;5.857,50;19.077,00
15.03.2025 14:00;15.03.2025 15:00;50.541,25;56.233,00;5.691,75;19.610,25
15.03.2025 15:00;15.03.2025 16:00;50.135,75;54.342,00;4.206,25;22.710,25
15.03.2025 16:00;15.03.2025 17:00;51.053,50;52.146,25;1.092,75;28.904,25
15.03.2025 17:00;15.03.2025 18:00;53.798,00;53.922,75;124,75;37.341,50
15.03.2025 18:00;15.03.2025 19:00;55.779,50;55.782,75;3,25;41.742,50
15.03.2025 19:00;15.03.2025 20:00;55.362,50;55.365,50;3,00;40.190,75
15.03.2025 20:00;15.03.2025 21:00;52.347,25;52.412,50;65,25;36.277,00
15.03.2025 21:00;15.03.2025 22:00;49.761,50;49.912,00;150,50;33.821,00
15.03.2025 22:00;15.03.2025 23:00;48.133,75;48.183,25;49,50;33.385,75
15.03.2025 23:00;16.03.2025 00:00;45.956,75;46.182,00;225,25;32.284,50
16.03.2025 00:00;16.03.2025 01:00;43.287,00;43.453,25;166,25;30.486,50
16.03.2025 01:00;16.03.2025 02:00;41.687,50;41.932,75;245,25;29.856,75
16.03.2025 02:00;16.03.2025 03:00;41.085,00;41.644,00;559,00;30.233,50
16.03.2025 03:00;16.03.2025 04:00;41.083,25;41.819,25;736,00;31.077,50
16.03.2025 04:00;16.03.2025 05:00;41.351,75;41.580,00;228,25;31.627,75
16.03.2025 05:00;16.03.2025 06:00;41.176,25;41.216,50;40,25;31.518,75
16.03.2025 06:00;16.03.2025 07:00;41.290,50;41.401,25;110,75;31.294,50
16.03.2025 07:00;16.03.2025 08:00;43.034,00;43.506,50;472,50;28.846,50
16.03.2025 08:00;16.03.2025 09:00;46.097,00;48.432,50;2.335,50;24.569,75
16.03.2025 09:00;16.03.2025 10:00;48.666,75;52.783,50;4.116,75;19.603,25
16.03.2025 10:00;16.03.2025 11:00;49.697,00;54.987,75;5.290,75;14.452,00
16.03.2025 11:00;16.03.2025 12:00;50.116,75;55.608,75;5.492,00;10.910,50
16.03.2025 12:00;16.03.2025 13:00;49.254,00;54.936,75;5.682,75;8.890,25
16.03.2025 13:00;16.03.2025 14:00;47.442,25;53.244,00;5.801,75;8.149,75
16.03.2025 14:00;16.03.2025 15:00;46.138,50;51.896,00;5.757,50;9.915,75
16.03.2025 15:00;16.03.2025 16:00;46.298,00;51.150,25;4.852,25;14.621,00
16.03.2025 16:00;16.03.2025 17:00;46.754,25;49.405,25;2.651,00;20.857,25
16.03.2025 17:00;16.03.2025 18:00;50.625,50;51.063,00;437,50;32.148,00
16.03.2025 18:00;16.03.2025 19:00;54.131,75;54.138,50;6,75;39.147,50
16.03.2025 19:00;16.03.2025 20:00;54.199,25;54.206,00;6,75;38.212,75
16.03.2025 20:00;16.03.2025 21:00;51.886,50;51.923,25;36,75;34.668,75
16.03.2025 21:00;16.03.2025 22:00;50.385,00;50.489,50;104,50;32.341,25
16.03.2025 22:00;16.03.2025 23:00;49.843,00;50.319,50;476,50;32.131,25
16.03.2025 23:00;17.03.2025 00:00;47.624,50;47.992,75;368,25;28.218,25
17.03.2025 00:00;17.03.2025 01:00;46.349,00;48.546,75;2.197,75;23.830,00
17.03.2025 01:00;17.03.2025 02:00;44.653,75;48.172,75;3.519,00;22.155,00
17.03.2025 02:00;17.03.2025 03:00;44.805,75;49.021,00;4.215,25;22.014,50
17.03.2025 03:00;17.03.2025 04:00;45.232,75;48.932,25;3.699,50;21.979,00
17.03.2025 04:00;17.03.2025 05:00;46.732,75;49.502,50;2.769,75;24.171,25
17.03.2025 05:00;17.03.2025 06:00;50.917,50;51.936,50;1.019,00;28.674,25
17.03.2025 06:00;17.03.2025 07:00;58.643,75;58.886,50;242,75;36.881,00
17.03.2025 07:00;17.03.2025 08:00;63.563,50;63.599,25;35,75;39.313,75
17.03.2025 08:00;17.03.2025 09:00;65.814,50;65.984,00;169,50;36.500,75
17.03.2025 09:00;17.03.2025 10:00;65.581,75;66.053,00;471,25;28.044,75
17.03.2025 10:00;17.03.2025 11:00;64.606,00;67.741,75;3.135,75;21.618,25
17.03.2025 11:00;17.03.2025 12:00;63.512,00;66.663,50;3.151,50;18.268,00
17.03.2025 12:00;17.03.2025 13:00;61.832,00;64.850,00;3.018,00;16.803,25
17.03.2025 13:00;17.03.2025 14:00;60.697,00;63.713,75;3.016,75;16.873,50
17.03.2025 14:00;17.03.2025 15:00;58.768,75;62.408,50;3.639,75;18.523,50
17.03.2025 15:00;17.03.2025 16:00;57.999,75;61.061,00;3.061,25;23.668,50
17.03.2025 16:00;17.03.2025 17:00;58.477,50;59.548,00;1.070,50;33.218,25
17.03.2025 17:00;17.03.2025 18:00;62.131,25;62.881,25;750,00;47.146,25
17.03.2025 18:00;17.03.2025 19:00;65.327,00;65.382,75;55,75;54.801,50
17.03.2025 19:00;17.03.2025 20:00;65.777,75;65.783,00;5,25;53.361,75
17.03.2025 20:00;17.03.2025 21:00;62.601,75;62.609,50;7,75;49.393,00
17.03.2025 21:00;17.03.2025 22:00;58.820,00;58.832,00;12,00;45.701,75
17.03.2025 22:00;17.03.2025 23:00;55.719,50;55.733,00;13,50;43.297,25
17.03.2025 23:00;18.03.2025 00:00;52.656,50;52.833,50;177,00;40.562,75
18.03.2025 00:00;18.03.2025 01:00;50.122,25;50.966,50;844,25;38.450,75
18.03.2025 01:00;18.03.2025 02:00;48.428,50;49.990,75;1.562,25;37.203,00
18.03.2025 02:00;18.03.2025 03:00;47.815,50;49.779,75;1.964,25;36.921,25
18.03.2025 03:00;18.03.2025 04:00;48.566,00;49.285,50;719,50;37.451,25
18.03.2025 04:00;18.03.2025 05:00;50.009,75;50.364,00;354,25;38.456,75
18.03.2025 05:00;18.03.2025 06:00;53.509,50;53.637,00;127,50;41.284,00
18.03.2025 06:00;18.03.2025 07:00;60.318,00;60.329,50;11,50;46.794,25
18.03.2025 07:00;18.03.2025 08:00;64.879,50;65.007,75;128,25;43.828,25
18.03.2025 08:00;18.03.2025 09:00;66.675,25;67.682,00;1.006,75;35.321,00
18.03.2025 09:00;18.03.2025 10:00;65.273,00;69.038,00;3.765,00;25.212,50
18.03.2025 10:00;18.03.2025 11:00;63.242,25;67.832,25;4.590,00;16.846,50
18.03.2025 11:00;18.03.2025 12:00;61.564,00;66.416,50;4.852,50;11.625,50
18.03.2025 12:00;18.03.2025 13:00;60.823,75;65.582,75;4.759,00;10.890,00
18.03.2025 13:00;18.03.2025 14:00;60.819,75;65.543,00;4.723,25;13.899,50
18.03.2025 14:00;18.03.2025 15:00;58.864,50;63.867,25;5.002,75;15.954,00
18.03.2025 15:00;18.03.2025 16:00;58.329,75;62.430,50;4.100,75;22.949,50
18.03.2025 16:00;18.03.2025 17:00;58.333,00;59.786,50;1.453,50;33.920,00
18.03.2025 17:00;18.03.2025 18:00;62.650,75;63.017,50;366,75;50.155,50
18.03.2025 18:00;18.03.2025 19:00;65.318,75;65.322,75;4,00;57.203,25
18.03.2025 19:00;18.03.2025 20:00;65.387,50;65.390,25;2,75;54.880,25
18.03.2025 20:00;18.03.2025 21:00;62.110,50;62.112,00;1,50;49.786,25
18.03.2025 21:00;18.03.2025 22:00;58.741,50;58.893,50;152,00;45.814,75
18.03.2025 22:00;18.03.2025 23:00;56.169,50;56.392,25;222,75;43.646,25
18.03.2025 23:00;19.03.2025 00:00;52.733,75;52.861,00;127,25;40.857,25
19.03.2025 00:00;19.03.2025 01:00;50.749,25;51.539,75;790,50;39.453,00
19.03.2025 01:00;19.03.2025 02:00;49.126,50;50.242,50;1.116,00;38.608,75
19.03.2025 02:00;19.03.2025 03:00;48.547,25;49.621,75;1.074,50;39.372,75
19.03.2025 03:00;19.03.2025 04:00;48.741,25;48.926,50;185,25;40.475,25
19.03.2025 04:00;19.03.2025 05:00;50.043,00;50.116,00;73,00;42.330,50
19.03.2025 05:00;19.03.2025 06:00;53.538,50;53.640,25;101,75;46.394,50
19.03.2025 06:00;19.03.2025 07:00;59.995,50;59.997,25;1,75;52.452,25
19.03.2025 07:00;19.03.2025 08:00;64.371,50;64.412,00;40,50;49.166,75
19.03.2025 08:00;19.03.2025 09:00;65.892,25;67.320,25;1.428,00;39.542,75
19.03.2025 09:00;19.03.2025 10:00;63.621,25;67.488,00;3.866,75;28.840,25
19.03.2025 10:00;19.03.2025 11:00;61.821,25;67.033,50;5.212,25;20.891,75
19.03.2025 11:00;19.03.2025 12:00;60.940,75;66.370,50;5.429,75;16.391,00
19.03.2025 12:00;19.03.2025 13:00;60.588,75;65.561,00;4.972,25;16.052,75
19.03.2025 13:00;19.03.2025 14:00;59.097,00;64.104,00;5.007,00;16.870,25
19.03.2025 14:00;19.03.2025 15:00;56.546,50;62.028,25;5.481,75;18.295,75
19.03.2025 15:00;19.03.2025 16:00;56.331,00;60.757,75;4.426,75;25.831,75
19.03.2025 16:00;19.03.2025 17:00;56.764,50;58.547,50;1.783,00;37.612,25
19.03.2025 17:00;19.03.2025 18:00;60.962,50;61.240,50;278,00;53.319,25
19.03.2025 18:00;19.03.2025 19:00;64.176,00;64.176,00;0,00;61.448,50
19.03.2025 19:00;19.03.2025 20:00;64.832,75;64.832,75;0,00;61.244,75
19.03.2025 20:00;19.03.2025 21:00;61.606,25;61.607,50;1,25;56.485,75
19.03.2025 21:00;19.03.2025 22:00;58.142,25;58.215,50;73,25;51.937,75
19.03.2025 22:00;19.03.2025 23:00;54.453,00;54.537,00;84,00;47.568,00
19.03.2025 23:00;20.03.2025 00:00;50.845,00;51.176,25;331,25;43.195,00
20.03.2025 00:00;20.03.2025 01:00;48.837,75;49.116,25;278,50;40.512,50
20.03.2025 01:00;20.03.2025 02:00;47.380,25;48.162,00;781,75;38.518,50
20.03.2025 02:00;20.03.2025 03:00;46.788,75;48.174,25;1.385,50;37.586,00
20.03.2025 03:00;20.03.2025 04:00;47.233,75;48.527,25;1.293,50;38.240,50
20.03.2025 04:00;20.03.2025 05:00;48.550,25;48.855,50;305,25;39.826,50
20.03.2025 05:00;20.03.2025 06:00;52.410,75;52.570,25;159,50;43.129,50
20.03.2025 06:00;20.03.2025 07:00;59.081,50;59.095,25;13,75;48.483,50
20.03.2025 07:00;20.03.2025 08:00;63.869,25;64.073,00;203,75;46.658,75
20.03.2025 08:00;20.03.2025 09:00;64.663,50;65.758,00;1.094,50;38.848,75
20.03.2025 09:00;20.03.2025 10:00;62.864,00;66.052,00;3.188,00;30.686,00
20.03.2025 10:00;20.03.2025 11:00;61.289,75;65.706,50;4.416,75;23.162,00
20.03.2025 11:00;20.03.2025 12:00;59.497,75;64.652,00;5.154,25;16.622,25
20.03.2025 12:00;20.03.2025 13:00;58.306,00;63.340,25;5.034,25;13.677,75
20.03.2025 13:00;20.03.2025 14:00;57.694,75;62.583,25;4.888,50;14.702,25
20.03.2025 14:00;20.03.2025 15:00;56.439,00;61.633,50;5.194,50;18.355,75
20.03.2025 15:00;20.03.2025 16:00;56.365,25;60.733,25;4.368,00;27.069,75
20.03.2025 16:00;20.03.2025 17:00;57.368,25;58.899,75;1.531,50;39.659,00
20.03.2025 17:00;20.03.2025 18:00;61.253,25;61.432,25;179,00;54.657,00
20.03.2025 18:00;20.03.2025 19:00;63.865,00;63.872,50;7,50;62.194,25
20.03.2025 19:00;20.03.2025 20:00;64.135,25;64.135,25;0,00;62.286,25
20.03.2025 20:00;20.03.2025 21:00;60.874,75;60.875,25;0,50;58.472,75
20.03.2025 21:00;20.03.2025 22:00;57.506,50;57.563,50;57,00;54.302,00
20.03.2025 22:00;20.03.2025 23:00;54.443,50;54.595,25;151,75;50.482,50
20.03.2025 23:00;21.03.2025 00:00;50.686,50;50.796,75;110,25;46.720,00
21.03.2025 00:00;21.03.2025 01:00;48.348,00;48.519,00;171,00;44.583,50
21.03.2025 01:00;21.03.2025 02:00;46.568,50;46.733,25;164,75;42.734,25
21.03.2025 02:00;21.03.2025 03:00;45.996,75;46.881,75;885,00;41.894,75
21.03.2025 03:00;21.03.2025 04:00;46.464,00;47.020,25;556,25;42.117,25
21.03.2025 04:00;21.03.2025 05:00;47.796,00;48.445,25;649,25;43.176,75
21.03.2025 05:00;21.03.2025 06:00;51.113,25;51.178,50;65,25;45.781,25
21.03.2025 06:00;21.03.2025 07:00;56.714,25;56.722,50;8,25;49.144,25
21.03.2025 07:00;21.03.2025 08:00;61.205,75;61.229,00;23,25;44.903,25
21.03.2025 08:00;21.03.2025 09:00;63.369,75;63.749,00;379,25;35.825,50
21.03.2025 09:00;21.03.2025 10:00;61.875,50;63.598,50;1.723,00;26.539,50
21.03.2025 10:00;21.03.2025 11:00;60.723,00;64.909,50;4.186,50;18.753,25
21.03.2025 11:00;21.03.2025 12:00;60.444,25;65.149,00;4.704,75;13.369,25
21.03.2025 12:00;21.03.2025 13:00;59.079,50;63.689,75;4.610,25;8.425,75
21.03.2025 13:00;21.03.2025 14:00;58.283,00;62.913,75;4.630,75;7.882,75
21.03.2025 14:00;21.03.2025 15:00;57.417,00;62.631,25;5.214,25;8.627,00
21.03.2025 15:00;21.03.2025 16:00;56.665,50;61.562,25;4.896,75;10.289,00
21.03.2025 16:00;21.03.2025 17:00;58.162,00;59.623,50;1.461,50;18.047,00
21.03.2025 17:00;21.03.2025 18:00;59.080,75;59.127,50;46,75;27.312,50
21.03.2025 18:00;21.03.2025 19:00;60.375,50;60.462,25;86,75;28.248,50
21.03.2025 19:00;21.03.2025 20:00;61.644,25;61.946,00;301,75;24.055,75
21.03.2025 20:00;21.03.2025 21:00;58.863,75;59.740,00;876,25;19.134,25
21.03.2025 21:00;21.03.2025 22:00;55.288,75;56.576,75;1.288,00;14.998,50
21.03.2025 22:00;21.03.2025 23:00;52.612,75;53.009,25;396,50;14.826,75
21.03.2025 23:00;22.03.2025 00:00;49.487,88;51.218,00;1.769,25;11.912,75
22.03.2025 00:00;22.03.2025 01:00;46.466,75;47.369,00;902,25;9.412,25
22.03.2025 01:00;22.03.2025 02:00;44.683,88;45.978,00;1.299,00;8.052,63
22.03.2025 02:00;22.03.2025 03:00;44.122,75;46.450,50;2.327,75;8.074,00
22.03.2025 03:00;22.03.2025 04:00;43.977,25;46.132,75;2.155,50;8.548,75
22.03.2025 04:00;22.03.2025 05:00;44.127,25;46.139,00;2.011,75;9.492,00
22.03.2025 05:00;22.03.2025 06:00;44.687,75;46.719,75;2.032,00;10.494,25
22.03.2025 06:00;22.03.2025 07:00;45.275,00;47.062,50;1.787,50;11.153,75
22.03.2025 07:00;22.03.2025 08:00;48.408,75;51.011,00;2.602,25;11.278,00
22.03.2025 08:00;22.03.2025 09:00;51.557,75;55.099,75;3.542,00;9.892,50
22.03.2025 09:00;22.03.2025 10:00;53.558,75;57.657,50;4.098,75;7.644,50
22.03.2025 10:00;22.03.2025 11:00;53.345,00;58.139,75;4.794,75;4.412,75
22.03.2025 11:00;22.03.2025 12:00;51.897,75;56.954,50;5.056,75;2.444,25
22.03.2025 12:00;22.03.2025 13:00;50.388,00;55.059,50;4.671,50;631,25
22.03.2025 13:00;22.03.2025 14:00;48.231,25;52.903,25;4.672,00;-667,25
22.03.2025 14:00;22.03.2025 15:00;48.449,00;52.898,50;4.449,50;1.189,75
22.03.2025 15:00;22.03.2025 16:00;49.014,75;52.904,25;3.889,50;3.667,75
22.03.2025 16:00;22.03.2025 17:00;49.341,50;52.397,75;3.056,25;7.965,75
22.03.2025 17:00;22.03.2025 18:00;53.211,00;53.614,00;403,00;17.598,00
22.03.2025 18:00;22.03.2025 19:00;55.264,75;55.321,75;57,00;22.342,00
22.03.2025 19:00;22.03.2025 20:00;54.984,00;55.105,25;121,25;21.926,25
22.03.2025 20:00;22.03.2025 21:00;52.081,50;52.938,25;856,75;17.915,50
22.03.2025 21:00;22.03.2025 22:00;49.366,75;50.793,25;1.426,50;15.098,50
22.03.2025 22:00;22.03.2025 23:00;48.027,00;49.534,00;1.507,00;15.204,25
22.03.2025 23:00;23.03.2025 00:00;45.600,25;47.888,00;2.287,75;14.732,50
23.03.2025 00:00;23.03.2025 01:00;42.627,00;44.354,50;1.727,50;12.407,25
23.03.2025 01:00;23.03.2025 02:00;40.587,50;41.995,50;1.408,00;11.220,25
23.03.2025 02:00;23.03.2025 03:00;39.380,75;40.324,75;944,00;11.026,25
23.03.2025 03:00;23.03.2025 04:00;39.240,25;40.045,75;805,50;12.267,00
23.03.2025 04:00;23.03.2025 05:00;39.523,50;40.231,00;707,50;13.866,25
23.03.2025 05:00;23.03.2025 06:00;39.508,00;40.153,25;645,25;14.411,25
23.03.2025 06:00;23.03.2025 07:00;39.446,50;39.880,00;433,50;14.072,00
23.03.2025 07:00;23.03.2025 08:00;41.475,75;41.664,00;188,25;15.259,25
23.03.2025 08:00;23.03.2025 09:00;44.839,50;45.258,00;418,50;15.406,00
23.03.2025 09:00;23.03.2025 10:00;47.840,50;48.713,00;872,50;14.801,25
23.03.2025 10:00;23.03.2025 11:00;48.419,25;51.194,25;2.775,00;13.071,50
23.03.2025 11:00;23.03.2025 12:00;48.713,50;51.864,25;3.150,75;11.552,75
23.03.2025 12:00;23.03.2025 13:00;48.040,25;51.814,00;3.773,75;11.446,75
23.03.2025 13:00;23.03.2025 14:00;46.405,00;50.252,75;3.847,75;12.312,50
23.03.2025 14:00;23.03.2025 15:00;45.144,50;47.955,00;2.810,50;14.913,75
23.03.2025 15:00;23.03.2025 16:00;45.383,75;46.291,75;908,00;19.822,50
23.03.2025 16:00;23.03.2025 17:00;45.820,00;46.714,75;894,75;26.650,00
23.03.2025 17:00;23.03.2025 18:00;49.209,75;49.647,25;437,50;36.242,00
23.03.2025 18:00;23.03.2025 19:00;52.256,25;52.262,25;6,00;43.129,50
23.03.2025 19:00;23.03.2025 20:00;52.569,25;52.571,00;1,75;44.492,25
23.03.2025 20:00;23.03.2025 21:00;50.448,50;50.460,75;12,25;42.829,00
23.03.2025 21:00;23.03.2025 22:00;48.913,00;49.235,25;322,25;41.982,25
23.03.2025 22:00;23.03.2025 23:00;47.570,50;48.017,50;447,00;41.998,00
23.03.2025 23:00;24.03.2025 00:00;45.003,00;45.132,00;129,00;40.608,25
24.03.2025 00:00;24.03.2025 01:00;42.660,75;43.344,50;683,75;39.224,75
24.03.2025 01:00;24.03.2025 02:00;41.183,25;42.677,00;1.493,75;38.627,75
24.03.2025 02:00;24.03.2025 03:00;41.039,75;42.854,00;1.814,25;38.803,00
24.03.2025 03:00;24.03.2025 04:00;41.897,50;43.807,50;1.910,00;39.967,25
24.03.2025 04:00;24.03.2025 05:00;43.543,50;44.365,50;822,00;41.783,75
24.03.2025 05:00;24.03.2025 06:00;47.166,75;47.721,25;554,50;45.428,50
24.03.2025 06:00;24.03.2025 07:00;54.912,50;54.922,00;9,50;52.684,00
24.03.2025 07:00;24.03.2025 08:00;60.326,75;60.329,50;2,75;55.283,00
24.03.2025 08:00;24.03.2025 09:00;62.930,50;62.931,50;1,00;53.088,25
24.03.2025 09:00;24.03.2025 10:00;63.442,75;63.446,00;3,25;48.428,75
24.03.2025 10:00;24.03.2025 11:00;63.412,00;63.662,00;250,00;44.044,75
24.03.2025 11:00;24.03.2025 12:00;63.480,00;65.208,75;1.728,75;40.590,75
24.03.2025 12:00;24.03.2025 13:00;62.231,00;66.228,00;3.997,00;37.058,75
24.03.2025 13:00;24.03.2025 14:00;61.118,50;65.507,25;4.388,75;35.488,75
24.03.2025 14:00;24.03.2025 15:00;60.028,50;65.363,00;5.334,50;36.229,75
24.03.2025 15:00;24.03.2025 16:00;59.899,25;63.272,50;3.373,25;40.367,50
24.03.2025 16:00;24.03.2025 17:00;59.788,75;60.716,00;927,25;46.411,50
24.03.2025 17:00;24.03.2025 18:00;60.895,00;60.904,25;9,25;53.566,00
24.03.2025 18:00;24.03.2025 19:00;63.247,75;63.253,75;6,00;59.060,25
24.03.2025 19:00;24.03.2025 20:00;63.355,25;63.361,25;6,00;59.071,00
24.03.2025 20:00;24.03.2025 21:00;59.804,50;59.810,75;6,25;55.394,00
24.03.2025 21:00;24.03.2025 22:00;56.458,00;56.518,75;60,75;51.871,75
24.03.2025 22:00;24.03.2025 23:00;53.459,25;53.756,00;296,75;48.865,00
